SteamId,ProfileURL,ReviewText,Review,ReviewLength(Chars),PlayHours,DatePosted
7.65612E+16,https://steamcommunity.com/profiles/76561198349754449/,#Bringbackcsgo,Not Recommended,14,"2,049.3 hrs on record","Posted: October 9, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199184691306/,"After Dota 2 and The Last of Us, it's the worst game in history.",Not Recommended,51,14.1 hrs on record,Posted: April 5
Justin23423,https://steamcommunity.com/id/Justin23423/,#AllowClassicOffensive,Not Recommended,22,479.2 hrs on record,Posted: May 7
ristt,https://steamcommunity.com/id/ristt/,"bugs, cheaters, poor and broken rating system, money grab updates, no actual content",Not Recommended,72,"3,803.5 hrs on record","Posted: October 8, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198264716756/,Too much hacker,Not Recommended,13,"5,958.4 hrs on record","Posted: August 12, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199422815933/,"The worst servers in terms of ping. The most toxic players, the most cheated servers and no anti-cheat. Valve, when will you wake up!",Not Recommended,110,227.0 hrs on record,Posted: April 8
7.65612E+16,https://steamcommunity.com/profiles/76561199259076495/,"since CS 2 the worst game i ever played nothing works, servers are trash and hits dont connect correctly. just bring back old csgo or delete this trash.",Not Recommended,125,263.6 hrs on record,Posted: February 7
sixtyninedot,https://steamcommunity.com/id/sixtyninedot/,"Add back Flying Scoutsman and other gamemodes + map based agent factions.
#makecsgreatagain",Not Recommended,80,259.7 hrs on record,"Posted: June 7, 2024"
mousereviewer,https://steamcommunity.com/id/mousereviewer/,Still infested with cheaters to this day.,Not Recommended,35,143.6 hrs on record,"Posted: October 9, 2024"
LinkuPL,https://steamcommunity.com/id/LinkuPL/,Valve is negligent about CS2 and TF2 making these games unplayable! This is unacceptale and Valve needs to fix these games.,Not Recommended,103,232.2 hrs on record,"Posted: June 3, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199151970675/,I Hate N,Not Recommended,6,"1,509.1 hrs on record",Posted: January 1
u4iha_san,https://steamcommunity.com/id/u4iha_san/,useless game. no mm balance. no anticheat. no server choise. no dead ruzzians,Not Recommended,65,644.0 hrs on record,Posted: April 12
7.65612E+16,https://steamcommunity.com/profiles/76561199732675471/,a lot of cheaters,Not Recommended,14,14.6 hrs on record,"Posted: August 5, 2024"
ljpocko,https://steamcommunity.com/id/ljpocko/,Useless report button,Not Recommended,19,58.6 hrs on record,"Posted: May 23, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198080417686/,"How is it possible to spend so many years making a worse version of the same game.

Update after 50 more hours:
Still bad",Not Recommended,100,"1,738.3 hrs on record",Posted: March 4
thecybapunk,https://steamcommunity.com/id/thecybapunk/,#AllowClassicOffensive,Not Recommended,22,"1,236.6 hrs on record",Posted: May 8
haamu,https://steamcommunity.com/id/haamu/,"Game is a sloppy mess, performance gets worse every update, netcode and servers are a joke, anticheat non existent, still no plugin system for community servers ...

Update: Things got even worse, performance is down even more, Deathmatch borderline unplayable with a 7800x3d and 4080s (on 400Hz).

They only ship community generated content for the past half year, least effort possible.",Not Recommended,330,"5,580.9 hrs on record","Posted: October 8, 2024"
AngelMeow,https://steamcommunity.com/id/AngelMeow/,"I don't understand why the devs allow player kick from game in casual mode. i would be fine if it was in competitive mode since you expect to have good players there but as a new player, experiencing that will only discourage me from playing more to get better and quit early. it's a silly game design and only encourages toxic culture ingame. i'm not even a fan of shooter games. i just buy it to have fun with my special one. games supposed to offer an enjoyable experience for everyone right?",Not Recommended,404,14.0 hrs on record,"Posted: August 21, 2024"
Skrafty,https://steamcommunity.com/id/Skrafty/,"I'm posting this because Valve and whoever else has a hand on development with this game has shown clear disinterest in improving the game, and now milk it.

As of October 3rd, the game's Premier Leaderboard that shows a tangible rank system via points is still in Season 1 since CS2 became a thing over a year ago, game has a notable cheater issue, and the update today added ""Operation"" were you can buy a ticket up to five times to get keychains, chance for a gun skin, cases, stickers, and a ""Limited Time"" skin you can get in a few weeks.

Do not bother with this game, its a shallow husk of what it was where it's only redeeming feature is that gambling is lucrative. Play Deadlock, Dota, or even Team Fortress 2(as it resolved a major cheater epidemic months ago) if you want to play a Valve made game.",Not Recommended,661,"1,391.2 hrs on record","Posted: October 3, 2024"
Sotumney,https://steamcommunity.com/id/Sotumney/,#AllowClassicOffensive,Not Recommended,22,200.9 hrs on record,Posted: May 8
adr3nalinza,https://steamcommunity.com/id/adr3nalinza/,"Ruined due to no control over cheaters... been playing this game for over 20 years & sad to say, its not what it once was..... Valve surely have the power to do more",Not Recommended,133,"4,804.3 hrs on record","Posted: June 9, 2024"
fariasmateuss,https://steamcommunity.com/id/fariasmateuss/,"I paid for CS:GO and they removed it. The game is full of cheaters and they removed Arms Race, Danger Zone, Mac support, and Achievements. I LOVE removing functionality from my game and calling it an 'upgrade.'",Not Recommended,174,81.1 hrs on record,"Posted: May 27, 2024"
shithappened,https://steamcommunity.com/id/shithappened/,FİX THİS GAME GABEN !!! (oil up i'll be there five minutes),Not Recommended,48,438.4 hrs on record,"Posted: June 26, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199090209263/,valve cancelled classic offensive,Not Recommended,30,68.9 hrs on record,Posted: May 7
daksinamurti,https://steamcommunity.com/id/daksinamurti/,VAC = VALVE ALLOW CHEATERS!! WTF ARE YOU DOING TO THE GAME? YOU HAVE UR POCKETS FULL AND U DONT CARE ABOUT PLAYERS? DO SOMETHING THEY ARE EVERY SINGLE GAME,Not Recommended,126,"2,204.8 hrs on record",Posted: March 26
7.65612E+16,https://steamcommunity.com/profiles/76561199509399209/,a game full of toxic and cheaters,Not Recommended,27,118.7 hrs on record,"Posted: August 24, 2024"
1337xdxd1,https://steamcommunity.com/id/1337xdxd1/,"Game was fun when it was CS:GO and CS2 as well. Takes some getting used to. Hacker-Issue has been going on since 2013++ but they never seemed to care. And even today the game is literally SWARMED by hackers and new accounts ruining the ""Premium""-Gameplay alltogether.
Until Valve takes a proper financial hit they won't be fixxing any REAL issues that the players have.",Not Recommended,307,"3,802.8 hrs on record",Posted: April 17
7.65612E+16,https://steamcommunity.com/profiles/76561198122511441/,"Counter Strike 2
Where do I even start with this ?
It has given me allot of fun times with friends.
In it's current state I can not recommend it.
People are able to use cheats in match making which is supposed to be protected against cheaters by the VAC system ,but that's not the case.
I've spent thousands of hours playing CS and always tried convincing my friends to play CS with me.
I told them that the game is not as bad as every one says it has become with the cheating problem.
I wanted to believe that they were wrong, but they are right.
Cheaters have ruined one of the best fps games that I have ever played.
Is this what the legendary half life mod has become ?
Valve ... please get your stuff together and do something about the cheating problem.
Give us some sort of hope that some things are going to change for the better.
As things stand now, I don't have the motivation to play CS in it's current state.


(I will update my review once the cheating problem is fixed.)",Not Recommended,810,"8,032.9 hrs on record","Posted: June 19, 2024"
ferma1_1_2,https://steamcommunity.com/id/ferma1_1_2/,"Game crashes after fresh windows+cs2 install+all drivers updated,, then it says ""downloading content 0% forever)
During mid game it just says VAC FILES blabla something... and then I can't rejoin/start cs2 and get a comptetive cooldown, steam support is of no use either.
This game is not good if you have an expensive pc or a cheap/medium pc.",Not Recommended,288,85.5 hrs on record,"Posted: September 11, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198084356399/,"Bring Back VAC. CS:GO was a true gem, CS2 update turned this game into a cash grab and a frustration to play anymore.",Not Recommended,95,788.3 hrs on record,"Posted: November 12, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199697588239/,♥♥♥♥ ass cheating game,Not Recommended,19,46.5 hrs on record,"Posted: September 6, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198046893596/,"First they took away Global Offensive from us, then they took away Classic Offensive and with that any hope for a good, fun and fair Counter Strike experience.
The most anti-community publisher in existence.",Not Recommended,175,"4,075.5 hrs on record",Posted: May 8
minigodcs,https://steamcommunity.com/id/minigodcs/,wasted my time,Not Recommended,12,"1,215.8 hrs on record","Posted: May 18, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199403043993/,csgo>cs2,Not Recommended,8,34.8 hrs on record,"Posted: November 11, 2024"
ssto4cv,https://steamcommunity.com/id/ssto4cv/,"Broke all the mechanics of shooting, bullet hits do not count at all. The game has become terrible, it would be better not to release updates at all! With each update there are new bugs that the developers are not going to fix at all. I remind you that the game engine is 30 years old! In general, do not advise anyone to go into this ♥♥♥♥!",Not Recommended,274,"2,036.9 hrs on record",Posted: January 29
7.65612E+16,https://steamcommunity.com/profiles/76561198128856325/,"Counter Strike is an amazing shooting game. I am leaving a negative review because it is damn near impossible to get ranked in this game. I know winning 10 games doesn't seem like alot, but when you are forced to solo q through this because all of your friends are ranked and you can't play with them makes this task frustrating to say the least. Maybe they should change the system to ""play 10 games"" instead of ""win 10 games"". I would love to get back into counter strike, but with the randoms i'm getting by solo queing ill probably have to play 70 comp games just to win the remaining 8 I need.",Not Recommended,485,"2,397.8 hrs on record","Posted: August 14, 2024"
3.79417E+14,https://steamcommunity.com/id/379417470219606/,"don't play this game. too much cheater. my newbie friends first impression of this game is suck. 5 out of 5 game met cheater. the cheat that they use is looking at the ground and shoot, jump faster than us, all headshot.",Not Recommended,179,147.1 hrs on record,"Posted: December 11, 2024"
mrmethusela,https://steamcommunity.com/id/mrmethusela/,"♥♥♥♥♥♥♥ cash cow dumb game. Bring back community browser, bring back surf, bring back overwatch, bring back spectate.

Why would you release a replacement for CS:GO, but remove so many features and not make it a separate game? I have to jump through hoops to go back to csgo..

Recent update is the worst update in recent memory. Added no real content, just skins and greediness.",Not Recommended,316,"2,588.9 hrs on record","Posted: October 9, 2024"
runethunder67,https://steamcommunity.com/id/runethunder67/,"The fact that valve managed to get away with shutting down CS:GO, a game which people paid money specifically for (and was superior to CS2 in every way) for the sake of ♥♥♥♥♥♥♥ skins is baffling.

Even over a year after it's release CS2 is still missing dozens of features that were in CS:GO, and what have we received instead? ♥♥♥♥♥♥♥ skins and stickers. Valve is just another greedy, anti-consumer corporation like all the rest, and lets face it they have been for years at this point.",Not Recommended,402,717.8 hrs on record,"Posted: November 8, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198331337633/,"Even with Prime matchmaking, cheaters still ruin the experience. It’s frustrating to buy a game expecting fair play, only to face cheaters in almost every lobby. Until Steam improves VAC, I can't recommend it.",Not Recommended,176,246.4 hrs on record,Posted: March 11
Mrwhatever2,https://steamcommunity.com/id/Mrwhatever2/,This game went 'free' but i still feel robbed,Not Recommended,37,693.9 hrs on record,Posted: January 4
5098345253,https://steamcommunity.com/id/5098345253/,"My favorite dying when you're behind a wall simulator... and fix the damn community server browser lazy ass devs, it's been broken since release",Not Recommended,121,"1,061.3 hrs on record",Posted: April 13
ren665,https://steamcommunity.com/id/ren665/,only updating the game to further monetise it while there is no effective anti-cheat in sight and it's in this state is egregious,Not Recommended,107,364.5 hrs on record,"Posted: October 10, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199801359721/,"A good game, but due to a bad anti-cheat, it is impossible to play it((",Not Recommended,57,297.3 hrs on record,"Posted: November 21, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199032788148/,#AllowClassicOffensive,Not Recommended,22,"1,308.7 hrs on record",Posted: May 8
englandsupport,https://steamcommunity.com/id/englandsupport/,Dont recommend.,Not Recommended,14,947.8 hrs on record,"Posted: September 12, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561197998054667/,"Counter-Strike 2: where cheaters are just part of the landscape! It's like a pay-to-win theme park who needs skill when you can just buy your way to the top? Thanks, Valve, for turning competitive gaming into a delightful stroll through the ""cash me outside"" neighborhood.

The best thing to do is play once a week for the weekly case drop and save those cases to sell later and buy a different game.",Not Recommended,330,"2,537.8 hrs on record","Posted: September 3, 2024"
idontuseshift,https://steamcommunity.com/id/idontuseshift/,"Product received for free

Look how they massacred my boy.

Anyway, My favorite pasta recipe

Ingrediants:
1 whole large white or vidalia onion diced
6 cloves of garlic crushed
salt pepper to taste
4 sprigs of thyme
2 sprigs rosemary
1 sprig sage
2 sprigs oregano
1 dried bay leaf
10 oz of mezze rigatoni or penne or pasta of choice cooked to box instructions
4tbsp tomato paste (preferably sun dried)
28 oz can of san marzano tomatos (from italy, maybe california, whole italian if desperate, tomato puree if really really really desperate)
1-2 tsp of calabrian chili peppers
1/4 cup of red wine
3tbps olive oil or neutral oil
3 oz heavy whipping cream
1/2 oz parmigiano reggiano plus more for garnish
1/2 oz pecorino romano plus more for garnish
fresh basil for garnish

Heat oil over medium-low heat and add sliced onion cook for 30-45 minutes until fully carmalized
Add crushed garlic and tomato paste and cook for about 30 seconds
Add 1/4 cup of wine and cook until most has cooked off about 5 minutes
Add the san marzano tomatoes, calabrian chilis, bay leaf, salt and pepper, basil, oregano
and 1/2 cup of water
Cook pasta according to box instructions and keep some of the remaining cooking water
Press down the whole tomatoes with the back of a spatula and continue to cook for another 25-35 minutes or until sauce has basically turned back into paste {If sauce thickens too quickly add the pasta water 1/4 cup at a time to level off}
Add 1oz heavy cream at a time and stir into sauce to form a golden orangish sauce and let cook for about 2 minutes to let the flavors mingle
remove sprigs from sauce
Cut the heat and add the pasta of choice to the sauce
Stir in the cheeses and remove bay leaf, plate with extra cheese on top add basil leaf for garnish and EAT THAT PASTA BABY",Not Recommended,1493,88.0 hrs on record,"Posted: July 9, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199006418724/,"1. If Valve doesn't fix something with Anti-cheat, then its sucks
2. The match-making system is a total blast. How can a person with 3K hours and an account that is XX years old get into the team someone who has a new account and 30 hours (with a little luck) that is unthinkable.
3. Russia and 3rd world countries should have their own server or prevent them from connecting to EU servers.

- Minus:
1. If you want to hang out after work ...... forget it
2. If you think you won't come across a cheater... forget it
3. If you want to hang out with your friends and have a little fun, it's impossible - you'll ruin your friendships because of the ""great"" hitbox system (The mouse, keyboard on the worst PC will take it away)
4. Wasted time
5. Unnecessary spended money if you buy skins or open cases (and thus feed this lousy incompetent gang - gold diggers)


+Pluses:
none absolutely none

----------------------------------------------------------------------------------------------------------------------------

1. Pokiaľ Valve nespravý niečo s Anti-cheatom tak to stojí za veľku pi...
Taktiež
2. Match-making systém úplny úlet ako človek s 3K hodinami a účtom starýmxx rokov dostane do teamu niekoho kto má nový účet a 30 hodín (pri troche štastia) to je nemyslitelné .
3. Rusko a krajiny 3-ho sveta by mali mať vlastný server alebo zabrániť im možnosť pripojovať sa na EÚ servery .

Mínusy:
1. Ak si chceš po práci v klude zahrať ...... na to zabudni
2. Ak si myslíš , že nenatrafíš na cheatera ...... zabudni
3. Ak chces pohaluziť s kamošmi a troška sa zabaviť , Nemožne - rozvrátiš si kamarátske vzťahy kôli skvelému hitboxovému systému ( poprípade si to odnesie myš, klávesnica pri najhoršiom PC)
4. Zbytočne zabitý čas
5, Zbytočne minuté peniaze ak si kupuješ skiny alebo otváraš cases ( a tým živíš túto všivavú neschopnú bandu - gold digerov )

Plusy:
žiadne absolútne žiadne",Not Recommended,1592,"3,053.8 hrs on record",Posted: January 26
emperowor,https://steamcommunity.com/id/emperowor/,"Where do I even begin...

In the beginning I played this game because it was free and popular. I was bad at it and also didn't really want to give it a try because of all the sweats and hackers.

A lot of things have changed: new skins, new graphics, new maps. That was already all the good things.

What bothers me about this game? Mostly the community. In every game I join, there is at least one sweat in the lobby, which makes getting better and gathering experience pretty much hell. Then there is the ""angry kid"" type of player who plays like a NPC and will kick you when you are too good during the game. Not to forget about the people who yell and curse on the mic nonstop.
Gambling is also a HUGE problem in this game. The prices are ridiculous, but the gambling aspect isn't my personal issue since everyone is responsible for themselves.

All in all, this game is nothing casual to enjoy. Playing it will make you salty, gambling in it will make you poor.",Not Recommended,790,131.1 hrs on record,"Posted: September 15, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198140576162/,"Full of cheaters! reports do nothing! players dont kick cheaters!

It is a broken game!",Not Recommended,74,"1,531.6 hrs on record","Posted: October 21, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198169728707/,#AllowClassicOffensive,Not Recommended,22,"2,723.3 hrs on record",Posted: May 7
7.65612E+16,https://steamcommunity.com/profiles/76561198067022097/,I played CSGO for 10+ years. They murdered one of my favorite games of all time with this garbage. Today was the day I uninstalled. Too many cheaters. Matchmaking is broken. Etc.,Not Recommended,147,"2,725.7 hrs on record",Posted: May 3
ARBN,https://steamcommunity.com/id/ARBN/,"Product received for free

there are too many cheaters",Not Recommended,47,5.2 hrs on record,Posted: March 20
merserfrey,https://steamcommunity.com/id/merserfrey/,"#AllowClassicOffensive

Gamblers, bots and cheaters are going to play your stupid ruined game anyway, let people who like CS play it the way they want.",Not Recommended,128,96.1 hrs on record,Posted: May 8
7.65612E+16,https://steamcommunity.com/profiles/76561198127733016/,This game just sucks.,Not Recommended,18,"1,312.5 hrs on record","Posted: October 23, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199473322822/,"Counter-Strike 2 has been heavily impacted by hackers, with players frequently encountering wallhacks, aimbots, and other cheats, especially in competitive matches. Valve’s updated anti-cheat system hasn’t quite managed to control these issues, which can make some games frustrating. On the positive side, CS2 brings updated graphics, more realistic smoke physics, and smoother gunplay that add a lot to the classic experience. If Valve can effectively handle the hacking problem, CS2 has the potential to shine. Until then, it’s an exciting but sometimes flawed experience for fans.",Not Recommended,498,"1,528.6 hrs on record","Posted: October 27, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198825074308/,"full of cheaters , update vac and when is new operation

i really enjoy playing this game with my friends but sadly since you guys removed anti-cheat for the game maybe u could also remove the cooldown in comp and premier and wingman so if i am in game with a cheater at least i can leave so he cant test his ego on me and spinbot me and then type EZ i think its only fair. remove cooldown since u cant remove cheaters.",Not Recommended,337,"1,443.7 hrs on record","Posted: July 18, 2024"
mg400267,https://steamcommunity.com/id/mg400267/,"only thing keeping this game alive is the skin market, bots and hackers. no communication from devs, no road maps, the occasional patch and community maps are just not enough, i want a live service to be alive not on life support. when people ask me if they should play csgo i tell them to go else where.",Not Recommended,247,673.1 hrs on record,"Posted: September 14, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198054519675/,The game is full of noob cheaters and it's not worth the time. Gaben does not care at all.,Not Recommended,72,"5,351.3 hrs on record",Posted: January 13
Zykra_-,https://steamcommunity.com/id/Zykra_-/,"Nice 100% premier game at least 1 cheater, good job VAC :)",Not Recommended,47,"1,287.5 hrs on record",Posted: February 25
ironknot,https://steamcommunity.com/id/ironknot/,Absolute garbage since the switch to CS2.,Not Recommended,35,"1,804.5 hrs on record","Posted: October 3, 2024"
TrashloveUwU,https://steamcommunity.com/id/TrashloveUwU/,"Screw you, Valve, and your crappy casino!
This game is nothing but a shallow copy, a parody of a great series of games.
#AllowClassicOffensive",Not Recommended,121,185.7 hrs on record,Posted: May 8
7.65612E+16,https://steamcommunity.com/profiles/76561199583454635/,"Product received for free

full of cheater!",Not Recommended,38,18.7 hrs on record,"Posted: September 11, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561197973257498/,"I've been with Counter-Strike since 1.6, I didn't like Source too much (at first), I didn't like CS:GO, though both were playable, but this game is the point at which I'm done with it.",Not Recommended,151,71.8 hrs on record,"Posted: September 27, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199050977732/,"Full of cheaters, Valve doesn't give a ♥♥♥♥ about the game. Only redeeming thing is cases.",Not Recommended,75,90.7 hrs on record,Posted: March 18
Hades096,https://steamcommunity.com/id/Hades096/,Stupid ♥♥♥♥♥♥♥ game full of ♥♥♥♥♥♥♥ and cheaters.Do yourself a favour and uninstall this garbage.,Not Recommended,83,"4,337.2 hrs on record","Posted: June 24, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198117094430/,"Very bad multiplayer engine, sorry but 1.6 had better. at least you seen enemy before you get shoot but in this game you cant.
not intuitive automatic weapons at all, SMGs are very bad almost useless. Everyone use AWP for a reason
Cheaters every 3 matches
not recommend",Not Recommended,225,15.1 hrs on record,Posted: February 19
7.65612E+16,https://steamcommunity.com/profiles/76561197995703349/,"It's messed up how you stopped the Classic Offencsive mod. I cannot ever recommend a Counter-Strike game that does not allow FREE mods like that! That's the most important core part of the game! So what if it's on the older version? Older games still have mods, don't they? Worst thing you've done EVER. I hate it. It's messed up. You should reconsider. :(",Not Recommended,293,140.4 hrs on record,Posted: May 8
ilKurieita,https://steamcommunity.com/id/ilKurieita/,"I would recommend CSGO to anyone.
I would not recommend CS2 to anyone.",Not Recommended,59,"5,371.5 hrs on record","Posted: October 18, 2024"
ayylop,https://steamcommunity.com/id/ayylop/,"cs2 killed my love for this game



still sucks ♥♥♥♥ i wish this was deadlock",Not Recommended,64,"1,468.6 hrs on record","Posted: June 5, 2024"
bylongibbs,https://steamcommunity.com/id/bylongibbs/,"Casual matchmaking is literally ruined when Valve release a new pass, a lot of people/farming bots now boosting for xp and they vote kick anyone who don't cooperate.",Not Recommended,138,"1,089.1 hrs on record","Posted: October 6, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199592237649/,Ruined By Cheaters,Not Recommended,16,82.1 hrs on record,Posted: February 20
7.65612E+16,https://steamcommunity.com/profiles/76561199081370213/,"should have made cs2 another game
csgo graphics had soul and did not make my pc stutter when i see an endmy",Not Recommended,87,437.0 hrs on record,"Posted: December 2, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198056257778/,"RIP CSGO u will be missed. This is a terrible game to replace GO. If they released this seperately from GO this would have 0 players online. Fix ur game valve. I click on man, man no die.",Not Recommended,150,"1,473.3 hrs on record",Posted: April 22
SingularityZer0,https://steamcommunity.com/id/SingularityZer0/,"With this release Valve has provided a definite proof of their incompetence as a game developer. Keep milking those key and prime upgrade sales, as your game is run into the ground by cheaters,",Not Recommended,160,670.7 hrs on record,"Posted: July 7, 2024"
seulcontretous,https://steamcommunity.com/id/seulcontretous/,"Casino Strike 2 updated their slot machines with new shiny pixels!
Addicted people (me and my friends) are very happy!",Not Recommended,100,614.5 hrs on record,"Posted: June 27, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198909237319/,"This game kicks people for being top frag ""too much damage"".
has loads of bugs and issues most the player base struggles with and never fixes them.
you can get a 30 min ban for teamates choosing to stand in your grenades.
bullets dont register.
they never update the game with any new good content like maps.",Not Recommended,256,"1,937.7 hrs on record","Posted: July 12, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198095956796/,if you want to have fun then dont ever play this ♥♥♥♥♥♥♥ game. It's full of cheaters for a 10+ years game. it's just sooooooooooo bad broooooooooooooooooo. what is the use of the report button really. I want to know. Its useless.,Not Recommended,188,"1,739.8 hrs on record","Posted: November 5, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561199822814770/,Game needs a serious ANTI CHEAT system.,Not Recommended,33,136.2 hrs on record,Posted: February 10
7.65612E+16,https://steamcommunity.com/profiles/76561198025851144/,"♥♥♥♥ reg, ♥♥♥♥ movement, ♥♥♥♥ feel, ♥♥♥♥ this ♥♥♥♥ that, give us csgo back",Not Recommended,61,"2,686.1 hrs on record","Posted: September 10, 2024"
Koffeei,https://steamcommunity.com/id/Koffeei/,you know.,Not Recommended,8,"2,467.1 hrs on record",Posted: March 8
7.65612E+16,https://steamcommunity.com/profiles/76561198851239496/,CS:GO better,Not Recommended,11,475.8 hrs on record,"Posted: May 23, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198968723679/,"Product received for free

If Valve refuses to #fixtf2 then why would the fix cs2?

i mean it's happening already",Not Recommended,96,6.4 hrs on record,"Posted: June 4, 2024"
firek5,https://steamcommunity.com/id/firek5/,Duk this game,Not Recommended,11,"1,064.4 hrs on record","Posted: October 11, 2024"
domezomiyamoto,https://steamcommunity.com/id/domezomiyamoto/,Not csgo,Not Recommended,7,"1,451.0 hrs on record","Posted: May 18, 2024"
twks,https://steamcommunity.com/id/twks/,"infested with cheaters, 80% of players from premier/competitive are cheaters or spinbotters",Not Recommended,80,"5,170.4 hrs on record","Posted: August 17, 2024"
brocli_supreme,https://steamcommunity.com/id/brocli_supreme/,"❌first-person shooter
✅gambling software",Not Recommended,38,"2,307.7 hrs on record","Posted: July 14, 2024"
fherdiew,https://steamcommunity.com/id/fherdiew/,"As i wrote this review the current state of the game is really awful.

10 Years since the first time i've been playing CSGO and this is the first time i've meet so many cheaters! in both premier and competitive. (Remind you im not type of guy who just start yelling and saying someone is cheating because they're good.) Im not saying CSGO was a perfect game either but in CS2 ive just meet a lot of cheater in row more than in CSGO.

The ranked points sistem is also awful and unbalanced. when CS2 was introduced people keep saying it will gets balance over time, but nope it have been almost a year and the sistem still bad. How is fair for people who has rank lets just say Guardian Elite only get 5k points? if you're Nova 1 before but got lucky you can get 10k immediately. So because of this they just make a new MORE arbitrary matchmaking system. if you're new on CS2 sometimes your enemies/teammates either its have same skill as you and have the actual skills 4k players points OR just some dude who have 3000 hours who just to happen got 5k points.

This is just based on my personal experience, maybe you like the new ranked system, or maybe you just never found cheater in your match and having a good times, Then is good for you!

The game is good when is works, but for me is just pain haha
This is just a warning for new players who want to try CS2 and old timers like me who just start playing CS again this weeks. Just play it once a week, especially on wednesday where they reset a drop cases and you can sell it for some bucks if you're lucky.",Not Recommended,1266,"1,235.0 hrs on record","Posted: May 23, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198061003522/,#AllowClassicOffensive,Not Recommended,22,38.2 hrs on record,Posted: May 9
7.65612E+16,https://steamcommunity.com/profiles/76561199438863513/,csgo better L game,Not Recommended,15,199.0 hrs on record,"Posted: July 18, 2024"
qsxvacgg1,https://steamcommunity.com/id/qsxvacgg1/,bring back de_lake,Not Recommended,16,223.0 hrs on record,"Posted: June 15, 2024"
00face,https://steamcommunity.com/id/00face/,It just isn't fun for me. The community is angry and bitter even when they are winning. I could care less about skins.,Not Recommended,96,26.4 hrs on record,"Posted: August 21, 2024"
Man7B,https://steamcommunity.com/id/Man7B/,game kiri,Not Recommended,8,"3,832.5 hrs on record",Posted: February 20
7.65612E+16,https://steamcommunity.com/profiles/76561198018555468/,this game sucks rn,Not Recommended,15,"1,544.1 hrs on record","Posted: December 25, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198047779718/,needs better anti cheat,Not Recommended,20,"3,859.4 hrs on record","Posted: October 15, 2024"
HarrisonWe,https://steamcommunity.com/id/HarrisonWe/,"Counter-Strike 2: Cheaters strikes back
Counter-Strike 2: Rise of Cheaters
Counter-Strike 2 and the order of cheaters
Counter-Strike 2 and... well, you know.",Not Recommended,138,562.5 hrs on record,"Posted: June 24, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198957182919/,"If you're thinking of installing this, I'll tell you something. I spent more than a thousand hours on this joke and I deeply regret it. I could have used this time for something productive if someone told me to let it go. Go do something that adds to your life, don't install this crap.",Not Recommended,233,"1,185.1 hrs on record",Posted: March 8
pontikaras,https://steamcommunity.com/id/pontikaras/,"I really like the game but cheaters are ruining the experience i don't mind the other problems so much but cheaters are destroying everything , in a game that is full tactical and needs so much of practice and hours from your life i cant stand that almost in every premier (ranked) match is at-least one cheater its just sad !!!!",Not Recommended,269,"1,182.5 hrs on record",Posted: March 31
7.65612E+16,https://steamcommunity.com/profiles/76561198137077036/,CSGO was better,Not Recommended,13,"3,650.2 hrs on record",Posted: April 5
LoveHoney,https://steamcommunity.com/id/LoveHoney/,"Trash ass game, full of bots, hackers and bad optimization. I play because i am addicted... not because the game is good.",Not Recommended,100,"1,295.0 hrs on record","Posted: October 24, 2024"
7.65612E+16,https://steamcommunity.com/profiles/76561198312697172/,csgo better,Not Recommended,10,"3,982.0 hrs on record","Posted: December 24, 2024"
asfsgerhrjgnmbnkyu,https://steamcommunity.com/id/asfsgerhrjgnmbnkyu/,guys better buy beer 4 yourself also a flower 4ur mommies,Not Recommended,47,105.4 hrs on record,"Posted: December 10, 2024"
